period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p002,學校,憲法,U,12,12,56,72460,375816,375816,56,72460,1.1523773571607814,1.1523773571607814,,,5.583333333333333,,7901,9169
long_period_manual,long_period_manual_p002,學校,敎育,U,12,12,56,616,375816,375816,56,616,8.03048800180653,8.03048800180653,,,4.333333333333333,,7902,747
long_period_manual,long_period_manual_p002,完善,憲法,U,12,12,12,72460,375816,375816,12,72460,3.374769778497229,3.374769778497229,,,4.083333333333333,,7903,3856
long_period_manual,long_period_manual_p002,完竣,審查,U,12,12,12,1029,375816,375816,12,1029,9.51263969694391,9.51263969694391,,,1.6666666666666667,,7904,447
long_period_manual,long_period_manual_p002,官,民,U,12,12,31,568,375816,375816,31,568,9.000686034667478,9.000686034667478,,,3.4166666666666665,,7905,536
long_period_manual,long_period_manual_p002,官僚,政客,U,12,12,37,69,375816,375816,37,69,11.786651642151917,11.786651642151917,,,1.5,,7906,168
long_period_manual,long_period_manual_p002,官吏,規定,U,12,12,202,7899,375816,375816,202,7899,2.4989636750400215,2.4989636750400215,,,6.25,,7907,5633
long_period_manual,long_period_manual_p002,定期,開會,U,12,12,92,7404,375816,375816,92,7404,3.7269783286314486,3.7269783286314486,,,1.75,,7908,3283
long_period_manual,long_period_manual_p002,審查,審查員,U,12,12,1029,135,375816,375816,1029,135,6.020786600614236,6.020786600614236,,,3.9166666666666665,,7909,1438
long_period_manual,long_period_manual_p002,審查,草案,U,12,12,1029,658,375816,375816,1029,658,3.7356584239298254,3.7356584239298254,,,5.083333333333333,,7910,3269
long_period_manual,long_period_manual_p002,審查,衆,U,12,12,1029,1120,375816,375816,1029,1120,2.9683191807201004,2.9683191807201004,,,6,,7911,4621
long_period_manual,long_period_manual_p002,審查,院,U,12,12,1029,1224,375816,375816,1029,1224,2.840214354972415,2.840214354972415,,,6.083333333333333,,7912,4856
long_period_manual,long_period_manual_p002,審查會,浙,U,12,12,496,71,375816,375816,496,71,8.000686034667478,8.000686034667478,,,4,,7913,764
long_period_manual,long_period_manual_p002,審議會,開會,U,12,12,707,7404,375816,375816,707,7404,0.7849738798790623,0.7849738798790623,,,5.75,,7914,10145
long_period_manual,long_period_manual_p002,專制,行政,U,12,12,610,2442,375816,375816,610,2442,2.5981165471213834,2.5981165471213834,,,4.083333333333333,,7915,5396
long_period_manual,long_period_manual_p002,專章,討論,U,12,12,195,7594,375816,375816,195,7594,2.6066548671903353,2.6066548671903353,,,5,,7916,5380
long_period_manual,long_period_manual_p002,工會,農會,U,12,12,23,110,375816,375816,23,110,11.799707794977364,11.799707794977364,,,2.1666666666666665,,7917,166
long_period_manual,long_period_manual_p002,常會,會期,U,12,12,883,241,375816,375816,883,241,5.405470500680607,5.405470500680607,,,3.5,,7918,1796
