token_profile,network_window,period_set_id,period_id,unit_type,pair_class,topn,weight_col,min_token_strength,min_neighbor_count,focus_a_norm,focus_a_label,focus_b_norm,focus_b_label,direct_strength,p_b_given_a,p_a_given_b,weighted_jaccard,jaccard,cosine,shared_neighbor_count,shared_neighbors,a_strength,b_strength,a_neighbor_count,b_neighbor_count,a_used_neighbor_count,b_used_neighbor_count,support_status,support_notes
regex-only,1,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,1,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,38,0,4,0,4,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0394736842105,0.142857142857,0.11193557766,2,民; 人,161,20,14,3,13,3,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0252757639123,0.0372670807453,0.0171428571429,0.160424726315,0.178571428571,0.483312059493,5,國; 日本; 人; 英; 德,161,350,14,34,13,20,ok,
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,161,0,14,0,13,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0262295081967,0.0454545454545,0.0938804195783,1,人,20,350,3,34,3,20,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,20,0,3,0,3,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,350,0,34,0,20,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0394736842105,0.142857142857,0.11193557766,2,民; 人,161,20,14,3,13,3,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0252757639123,0.0372670807453,0.0171428571429,0.173623079805,0.210526315789,0.503693962122,8,國; 日本; 人; 英; 德; 法; 共和; 君權,161,350,14,34,13,33,ok,
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,161,0,14,0,13,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.023598820059,0.0285714285714,0.0908410794033,1,人,20,350,3,34,3,33,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,20,0,3,0,3,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,350,0,34,0,33,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0394736842105,0.142857142857,0.11193557766,2,民; 人,161,20,14,3,13,3,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0252757639123,0.0372670807453,0.0171428571429,0.173623079805,0.210526315789,0.503693962122,8,國; 日本; 人; 英; 德; 法; 共和; 君權,161,350,14,34,13,33,ok,
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,161,0,14,0,13,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.023598820059,0.0285714285714,0.0908410794033,1,人,20,350,3,34,3,33,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,20,0,3,0,3,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,350,0,34,0,33,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0394736842105,0.142857142857,0.11193557766,2,民; 人,161,20,14,3,13,3,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0252757639123,0.0372670807453,0.0171428571429,0.173623079805,0.210526315789,0.503693962122,8,國; 日本; 人; 英; 德; 法; 共和; 君權,161,350,14,34,13,33,ok,
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,161,0,14,0,13,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.023598820059,0.0285714285714,0.0908410794033,1,人,20,350,3,34,3,33,low_support,xianzheng_strength<30; xianzheng_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,20,0,3,0,3,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,20,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,350,0,34,0,33,0,low_support,zhixian_strength<30; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0961538461538,0.142857142857,0.256800219985,1,國,43,57,3,5,3,5,low_support,lixian_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,57,0,5,0,5,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,57,0,5,0,5,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0961538461538,0.142857142857,0.256800219985,1,國,43,57,3,5,3,5,low_support,lixian_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,57,0,5,0,5,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,57,0,5,0,5,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0961538461538,0.142857142857,0.256800219985,1,國,43,57,3,5,3,5,low_support,lixian_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,57,0,5,0,5,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,57,0,5,0,5,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0961538461538,0.142857142857,0.256800219985,1,國,43,57,3,5,3,5,low_support,lixian_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,43,0,3,0,3,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,57,0,5,0,5,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
regex-only,5,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,57,0,5,0,5,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0746268656716,0.0666666666667,0.307744918158,1,國,66,108,5,11,5,11,low_support,lixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,108,0,11,0,11,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,108,0,11,0,11,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0746268656716,0.0666666666667,0.307744918158,1,國,66,108,5,11,5,11,low_support,lixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,108,0,11,0,11,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,108,0,11,0,11,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0746268656716,0.0666666666667,0.307744918158,1,國,66,108,5,11,5,11,low_support,lixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,108,0,11,0,11,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,108,0,11,0,11,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0746268656716,0.0666666666667,0.307744918158,1,國,66,108,5,11,5,11,low_support,lixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,66,0,5,0,5,0,low_support,zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,108,0,11,0,11,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,10,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,108,0,11,0,11,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0,0,0,0,,10,38,1,4,1,4,low_support,lixian_strength<30; lixian_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,38,0,4,0,4,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,38,0,4,0,4,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0,0,0,0,,10,38,1,4,1,4,low_support,lixian_strength<30; lixian_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,38,0,4,0,4,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,38,0,4,0,4,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0,0,0,0,,10,38,1,4,1,4,low_support,lixian_strength<30; lixian_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,38,0,4,0,4,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,38,0,4,0,4,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; xianzheng_strength<30; lixian_neighbors<10; xianzheng_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0,0,0,0,,10,38,1,4,1,4,low_support,lixian_strength<30; lixian_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,10,0,1,0,1,0,low_support,lixian_strength<30; zhixian_strength<30; lixian_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,0,38,0,4,0,4,low_support,xianzheng_strength<30; xianzheng_neighbors<10; xianfa_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,0,0,0,0,0,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,1,long_period_manual,long_period_manual_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,38,0,4,0,4,0,low_support,zhixian_strength<30; xianfa_neighbors<10; zhixian_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0397350993377,0.142857142857,0.112201605709,2,民; 人,160,20,14,3,13,3,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0266416812497,0.0375,0.018927444795,0.173776695003,0.222222222222,0.494746197871,6,國; 日本; 人; 英; 德; 法,160,317,14,31,13,20,ok,
strict,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,160,0,14,0,13,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0266429840142,0.0454545454545,0.092218489779,1,人,20,317,3,31,3,20,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,20,0,3,0,3,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,317,0,31,0,20,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0397350993377,0.142857142857,0.112201605709,2,民; 人,160,20,14,3,13,3,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0266416812497,0.0375,0.018927444795,0.179614206395,0.228571428571,0.502392746887,8,國; 日本; 人; 英; 德; 法; 共和; 君權,160,317,14,31,13,30,ok,
strict,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0,0,0,0,,160,0,14,0,13,0,low_support,zhixian_strength<30; zhixian_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0244698205546,0.03125,0.0899036318018,1,人,20,317,3,31,3,30,low_support,xianzheng_strength<30; xianzheng_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0,0,0,0,,20,0,3,0,3,0,low_support,xianzheng_strength<30; zhixian_strength<30; xianzheng_neighbors<10; zhixian_neighbors<10
strict,20,long_period_manual,long_period_manual_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0,0,0,0,,317,0,31,0,30,0,low_support,zhixian_strength<30; zhixian_neighbors<10
